1912735; 2780300; 3790942; 1423126; 1007689; 912726; 968557; 872796; 875133; 890426; 1002773; 918895; 1004835; 1072032; 870023; 916033; 826413; 1016300; 972244; 1013900; 975231; 1002300; 1032661; 970222; 869518; 
981957; 1060000; 973904; 1041819; 1027562; 907242; 894225; 915197; 923796; 910875; 1038000; 1004832; 1056308; 1047360; 911320; 938094; 872952; 1045200; 996507; 1039091; 1121500; 1051900; 1073500; 976353; 903663; 
939747; 1029600; 942400; 1005677; 985340; 892865; 860289; 2264241; 964012; 876720; 1073600; 993377; 1041749; 1057808; 916585; 957148; 901544; 985900; 841657; 819001; 836612; 886800; 892300; 870709; 795661; 
813633; 887600; 822137; 885508; 864170; 777572; 795605; 805751; 811243; 692992; 870400; 865320; 842573; 875501; 778484; 798804; 775946; 1030400; 839736; 912043; 826470; 901200; 1007600; 1257514; 1112706; 
829940; 903100; 792196; 883974; 879890; 828533; 803748; 813937; 826589; 830860; 917900; 858159; 812171; 931922; 794342; 800801; 762919; 1019000; 872394; 922049; 903977; 940506; 952100; 835703; 787861; 
802534; 957400; 798989; 924909; 901238; 871353; 870768; 920433; 757363; 773540; 977946; 923200; 818069; 979148; 871634; 814848; 920090; 970261; 886733; 928050; 882971; 938309; 939900; 864520; 833127; 
1308987; 1057040; 852826; 1049579; 1093770; 996563; 1014473; 1038075; 855768; 876597; 1092100; 1061600; 838512; 1043698; 937546; 954731; 995647; 999308; 963840; 1030755; 1035400; 989216; 1014300; 872038; 851647; 
901479; 1071500; 870687; 975676; 1080105; 886135; 903846; 920140; 841193; 854587; 1030507; 1001031; 844245; 884558; 833848; 1272953; 913858; 1655155; 992699; 1051982; 935498; 1020476; 1071000; 880782; 922506; 
993024; 1016235; 871964; 970534; 1044518; 946380; 918069; 986042; 836166; 837405; 966702; 987998; 844052; 836353; 741823; 849933; 889272; 845970; 916309; 1016409; 975063; 982695; 1038200; 814082; 825852; 
882450; 948534; 825668; 843231; 918945; 942381; 838624; 985960; 806235; 845939; 932889; 1040100; 1245064; 890001; 878850; 924212; 822363; 845913; 878580; 1054600; 905886; 997228; 1036600; 822550; 836883; 
