1469376; 2448700; 1546800; 1136700; 1076100; 1972100; 4252900; 1070600; 1077900; 1077100; 1074100; 1080800; 1082300; 1128000; 1092800; 1083100; 1090700; 1076500; 1087300; 1074800; 1072500; 1072300; 1074900; 1081600; 1067500; 
1137400; 1101000; 1082900; 1070100; 1072800; 1071000; 1083100; 1062500; 1066800; 1065201; 1074700; 1067400; 1073900; 1067000; 1070900; 1065200; 1070400; 1066300; 1063700; 1063000; 1071000; 1071400; 1072000; 1073300; 1078400; 
1081500; 1077100; 1072300; 1068800; 1072600; 5457339; 8308400; 8172296; 7830200; 4179200; 1082100; 1074500; 1076600; 1079700; 1074700; 1077100; 1104600; 1079800; 1073300; 1073800; 1107900; 1066000; 1075100; 1078900; 1113900; 
1092200; 1083000; 1088300; 1090400; 1078700; 1069400; 1116200; 1073700; 1068800; 1071200; 1078200; 1068700; 1118700; 3558800; 1080400; 1070800; 1068600; 1067600; 1078900; 1080900; 1070200; 1071500; 1073800; 1065600; 1069200; 
1088200; 1074200; 1068781; 1078500; 1065603; 1059700; 1083700; 1068300; 1067100; 1078400; 1081900; 5328900; 1074500; 1074000; 1066100; 1082300; 1070600; 1070100; 1066600; 1058774; 1065500; 1070200; 1066500; 1073300; 1080200; 
1069900; 1076500; 1067783; 1050600; 1053500; 1054100; 1062900; 1041214; 1051600; 1058500; 1056400; 1051500; 1058000; 1061900; 1057300; 3223200; 2243300; 989900; 994800; 990200; 991500; 992900; 995500; 996000; 993900; 
996700; 994600; 991700; 996000; 996400; 994500; 988330; 994200; 997100; 993100; 997500; 990200; 991400; 989700; 999000; 998300; 997700; 995100; 994000; 992100; 989300; 990200; 995600; 988200; 995000; 
994500; 996700; 998500; 995100; 1016200; 1007700; 1010800; 1013529; 1033500; 1011449; 1007400; 990600; 1038500; 1076100; 1095400; 1116800; 1097400; 1073100; 1075600; 1082600; 1089014; 1089700; 1091000; 1091000; 5510400; 
2382587; 1081500; 1074700; 1086300; 1081200; 1077800; 1080600; 1070300; 1079000; 1069486; 1090700; 1079000; 1081300; 1075900; 1076200; 1068326; 1077400; 1073400; 1072000; 1074300; 1078400; 1072500; 1079500; 1124000; 1084800; 
1078100; 1124500; 1093400; 1085000; 1086400; 1090500; 1071700; 1075200; 1077247; 1082100; 1083100; 1075400; 1077700; 1077300; 1074300; 1082500; 1080200; 1082900; 1077000; 1070599; 1073500; 1075900; 1080700; 1076500; 1147900; 
1115200; 1210000; 1239800; 1193400; 1175500; 1160200; 1159400; 1188800; 1198100; 1188400; 1214200; 1181385; 1204800; 1190300; 1189600; 1167000; 1183300; 1184100; 1206900; 1187500; 1189500; 1182800; 1206200; 1193300; 1177700; 
1168564; 1186200; 1158808; 1172400; 1152150; 1080900; 1078300; 1090087; 1085400; 1085700; 1091600; 1109822; 1091000; 1094900; 1095400; 1093900; 1083500; 1105900; 1076200; 2479500; 3485603; 1066401; 1092800; 1092000; 1095600; 
1080500; 1086000; 1072400; 1073500; 1074100; 1064014; 1067751; 1068496; 1078400; 1077600; 1079400; 1073300; 1105528; 1154100; 1121600; 1135200; 1115900; 1112300; 1125700; 1116600; 1133665; 1130300; 1138200; 1084200; 1074700; 
1089500; 1073900; 1070900; 1078700; 1078200; 1084900; 1072500; 1085400; 1065798; 1073779; 1096800; 6476000; 4612497; 1069500; 1076400; 1076800; 1065169; 1075600; 1071248; 1075000; 1123300; 1113200; 1087900; 1081400; 1080800; 
1090539; 1126700; 1098700; 1082200; 1081600; 1077900; 1084000; 1076500; 1092100; 1090100; 1085200; 1072500; 1074800; 1075100; 1074600; 1077100; 1065674; 1071700; 1070700; 1070100; 1068500; 1072400; 1076100; 1077200; 1089600; 
1076700; 1072800; 1076224; 1061819; 1071049; 1067945; 1076700; 1062480; 1078200; 1071437; 2302300; 1073371; 1090800; 1073800; 1086800; 1068700; 1068200; 1070274; 1079700; 1063764; 1060531; 1079400; 1077500; 1083000; 1079100; 
1130400; 1090800; 1082800; 1080600; 1086800; 1084375; 1078200; 1059857; 1079000; 1074100; 1090200; 1070300; 1082700; 1081600; 1083100; 1082300; 1081400; 1085400; 1087000; 1077100; 1074017; 1064018; 1082100; 1070200; 1072900; 
1074600; 1071100; 1124551; 1103200; 1095700; 1069900; 1073300; 1071500; 1070400; 1071700; 1071700; 1075600; 1076300; 1070100; 1083200; 1105200; 1086600; 1078000; 1069800; 1086716; 1101700; 1143900; 1129500; 1111500; 1117300; 
1083500; 1099600; 1083600; 1098539; 1089500; 1106300; 1103500; 1077000; 1097300; 1107000; 1096400; 1113200; 1098759; 1073300; 1075900; 1071500; 1075800; 1106400; 1154100; 1266300; 1232000; 1203400; 1229800; 1216900; 1246900; 
2962600; 1081600; 1099200; 1151400; 1083500; 1098400; 1074000; 1061400; 1062600; 1058700; 1052313; 1078000; 1072100; 1060493; 
1062700; 1069700; 1070629; 1067900; 1057400; 1064500; 1067082; 1086177; 1103900; 1100400; 1097400; 1096300; 1091100; 1066200; 1075600; 1066100; 1072469; 1072500; 1057223; 1156000; 1138200; 1136900; 1141800; 1118700; 1095700; 
